Code,Area,Year ending Mar 2017,Year ending Jun 2017,Year ending Sep 2017,Year ending Dec 2017,count,avg2017
E01003062,Lambeth 033A,486062,468568,465525,454213,4,468592
E01003063,Lambeth 033B,445597,468246,472654,434508,4,455251.25
E01003064,Lambeth 028A,554211,530021,520886,557301,4,540604.75
E01003065,Lambeth 031A,368632,416997,449929,462429,4,424496.75
E01003066,Lambeth 028B,418316,416343,414396,438893,4,421987
E01003067,Lambeth 033C,689607,621607,493602,501368,4,576546
E01003068,Lambeth 031B,475808,438312,415917,462503,4,448135
E01003069,Lambeth 033D,429391,446712,457232,485183,4,454629.5
E01003070,Lambeth 033E,376909,410750,393482,429625,4,402691.5
E01003071,Lambeth 018D,692811,674378,674896,751281,2,1396683
E01003072,Lambeth 014A,1088472,1046678,924702,879447,4,984824.75
E01003073,Lambeth 014B,554083,529909,598596,613853,4,574110.25
E01003074,Lambeth 018E,658260,595722,552916,553504,4,590100.5
E01003075,Lambeth 009C,436143,472532,457528,457232,4,455858.75
E01003076,Lambeth 014C,513500,511115,498359,495882,4,504714
E01003077,Lambeth 014D,552802,529465,543105,527311,4,538170.75
E01003078,Lambeth 014E,910082,858537,799365,801087,4,842267.75
E01003079,Lambeth 027A,541129,490727,444653,376764,4,463318.25
E01003080,Lambeth 027B,545685,554565,534674,582279,4,554300.75
E01003081,Lambeth 028C,597400,558944,549881,516792,4,555754.25
E01003082,Lambeth 031C,446653,457677,494157,534623,4,483277.5
E01003083,Lambeth 030A,736400,714778,641955,614067,4,676800
E01003084,Lambeth 030B,640514,578254,541432,564388,4,581147
E01003085,Lambeth 030C,665588,672450,693000,719498,4,687634
E01003086,Lambeth 031D,372872,382386,400706,407167,4,390782.75
E01003087,Lambeth 031E,307194,324611,326833,296364,4,313750.5
E01003088,Lambeth 010A,678583,569864,627813,580068,4,614082
E01003089,Lambeth 008A,494380,502929,524222,544800,4,516582.75
E01003090,Lambeth 012D,602375,561470,563344,556174,4,570840.75
E01003091,Lambeth 008B,678107,631433,581785,496585,4,596977.5
E01003092,Lambeth 008C,440955,462501,507780,524515,4,483937.75
E01003093,Lambeth 010B,316068,311091,337107,329826,4,323523
E01003094,Lambeth 010C,695375,634333,623886,603562,4,639289
E01003095,Lambeth 012E,706802,942504,994396,938338,4,895510
E01003096,Lambeth 010D,616256,637706,615136,630585,4,624920.75
E01003097,Lambeth 006A,,490000,560000,543714,4,398428.5
E01003098,Lambeth 005A,786875,789000,805852,800077,4,795451
E01003099,Lambeth 005B,632721,734636,791858,831933,4,747787
E01003100,Lambeth 005C,567135,593690,587944,683160,4,607982.25
E01003101,Lambeth 003A,486767,427340,416800,406350,4,434314.25
E01003102,Lambeth 004A,672144,697280,689564,684577,4,685891.25
E01003104,Lambeth 004C,537500,533500,572012,587648,4,557665
E01003105,Lambeth 003B,520881,584400,613667,550161,4,567277.25
E01003106,Lambeth 003C,673389,675632,648750,692441,4,672553
E01003107,Lambeth 003D,777550,642944,807375,783824,4,752923.25
E01003108,Lambeth 002B,378158,355158,342681,373813,4,362452.5
E01003109,Lambeth 003E,867566,1463159,1734640,1876042,4,1485351.75
E01003110,Lambeth 002C,791956,686438,761044,833780,4,768304.5
E01003111,Lambeth 002D,,490100,504500,,4,248650
E01003112,Lambeth 002E,675079,826839,839799,883217,4,806233.5
E01003113,Lambeth 032A,408042,420209,460538,471609,4,440099.5
E01003114,Lambeth 032B,503335,495936,504665,515178,4,504778.5
E01003115,Lambeth 034A,421917,418497,447764,450170,4,434587
E01003116,Lambeth 029A,691836,710405,824308,871458,4,774501.75
E01003117,Lambeth 029B,425973,413045,406079,432060,4,419289.25
E01003118,Lambeth 029C,632364,757933,755181,714369,4,714961.75
E01003119,Lambeth 032C,487445,571850,604390,643151,4,576709
E01003120,Lambeth 032D,414031,408194,423297,457788,4,425827.5
E01003121,Lambeth 006B,,391000,401000,,4,198000
E01003122,Lambeth 004D,524458,540663,525528,535152,4,531450.25
E01003123,Lambeth 006C,702684,756498,809593,835935,4,776177.5
E01003124,Lambeth 006D,487585,478835,608842,623300,4,549640.5
E01003125,Lambeth 006E,,,,,4,0
E01003126,Lambeth 008D,525773,575900,568250,516985,4,546727
E01003127,Lambeth 010E,831100,852227,803107,894222,4,845164
E01003128,Lambeth 008E,,367000,373056,341163,4,270304.75
E01003129,Lambeth 004E,686000,583125,750000,773611,4,698184
E01003130,Lambeth 026A,608506,596904,550593,529259,4,571315.5
E01003131,Lambeth 026B,740059,695941,577931,562179,4,644027.5
E01003132,Lambeth 024A,347313,365635,373661,371850,4,364614.75
E01003133,Lambeth 027C,457170,523202,581898,564813,4,531770.75
E01003134,Lambeth 027D,608438,643421,699262,713795,4,666229
E01003135,Lambeth 026C,562528,568426,601184,581458,4,578399
E01003136,Lambeth 022A,621875,586168,522434,559401,4,572469.5
E01003137,Lambeth 022B,406096,388536,385435,392671,4,393184.5
E01003138,Lambeth 026D,698294,730639,744004,756644,4,732395.25
E01003139,Lambeth 035A,424381,407270,405465,421924,4,414760
E01003140,Lambeth 035B,446962,448200,451031,461500,4,451923.25
E01003141,Lambeth 034B,532170,519495,497403,481553,4,507655.25
E01003142,Lambeth 035C,440357,453938,456556,473000,4,455962.75
E01003143,Lambeth 035D,492756,497573,501755,506550,4,499658.5
E01003144,Lambeth 034C,755814,826939,775357,738333,4,774110.75
E01003145,Lambeth 034D,412500,411667,505926,506870,2,918481.5
E01003146,Lambeth 035E,470296,470954,472772,466618,4,470160
E01003147,Lambeth 034E,561166,560863,536159,550609,4,552199.25
E01003148,Lambeth 032E,570046,552172,544225,509405,4,543962
E01003149,Lambeth 030D,543248,548964,562640,607574,4,565606.5
E01003150,Lambeth 032F,393605,446118,433370,440500,4,428398.25
E01003151,Lambeth 026E,297144,293870,318206,374750,4,320992.5
E01003152,Lambeth 027E,475560,491861,493322,509209,3,656650.6667
E01003153,Lambeth 029D,423336,429789,420656,427295,1,1701076
E01003154,Lambeth 030E,461404,475760,445565,439778,4,455626.75
E01003155,Lambeth 029E,525762,555407,556187,542099,4,544863.75
E01003156,Lambeth 023B,687342,661491,605095,687921,4,660462.25
E01003157,Lambeth 023C,955162,945978,926379,884379,4,927974.5
E01003158,Lambeth 023D,675386,657612,666949,684214,4,671040.25
E01003159,Lambeth 022C,607584,623656,635868,584895,4,613000.75
E01003160,Lambeth 022D,492749,471356,427550,376750,4,442101.25
E01003161,Lambeth 023E,817600,794333,845000,872467,4,832350
E01003162,Lambeth 022E,376350,373036,348036,356536,4,363489.5
E01003163,Lambeth 023F,635154,533935,498465,570818,4,559593
E01003164,Lambeth 025A,508264,475980,497870,479225,4,490334.75
E01003165,Lambeth 025B,612026,614144,502569,546662,4,568850.25
E01003166,Lambeth 028D,490862,481348,512819,465448,4,487619.25
E01003167,Lambeth 028E,865334,840832,810452,819073,4,833922.75
E01003168,Lambeth 025C,395571,461550,,,4,214280.25
E01003169,Lambeth 025D,594013,633452,628214,579226,4,608726.25
E01003170,Lambeth 025E,645168,674722,693646,742452,4,688997
E01003171,Lambeth 020B,528709,518866,532225,545565,4,531341.25
E01003172,Lambeth 024B,588786,566350,466850,465818,4,521951
E01003173,Lambeth 020C,590315,622023,618875,611519,4,610683
E01003174,Lambeth 024C,397375,409667,381786,375313,4,391035.25
E01003175,Lambeth 024D,600500,574643,551745,474814,4,550425.5
E01003176,Lambeth 016E,357288,346297,351273,303400,4,339564.5
E01003177,Lambeth 020D,634499,642635,701135,649582,4,656962.75
E01003178,Lambeth 020E,753441,726250,852193,821829,4,788428.25
E01003179,Lambeth 024E,385900,349583,336250,295000,4,341683.25
E01003180,Lambeth 005D,700708,595125,476417,427611,4,549965.25
E01003181,Lambeth 007A,431350,430367,461455,479182,4,450588.5
E01003182,Lambeth 009D,587219,558338,658224,620988,4,606192.25
E01003183,Lambeth 005E,512625,538929,504500,467250,4,505826
E01003184,Lambeth 007B,340980,321070,300382,293473,4,313976.25
E01003185,Lambeth 007C,568540,562987,537656,493039,4,540555.5
E01003186,Lambeth 007D,424140,424613,514858,509303,4,468228.5
E01003187,Lambeth 007E,554630,541887,506622,435908,4,509761.75
E01003188,Lambeth 009E,460500,519063,577722,638833,4,549029.5
E01032582,Lambeth 036E,685982,786199,774707,851399,4,774571.75
E01033207,Lambeth 004F,733844,636517,627630,635358,4,658337.25
E01033208,Lambeth 004G,966358,1030131,976370,978890,4,987937.25
E01003189,Lewisham 034A,338300,352556,357250,367583,4,353922.25
E01003190,Lewisham 034B,338375,356714,359857,308500,4,340861.5
E01003191,Lewisham 034C,273289,287613,300750,289943,4,287898.75
E01003192,Lewisham 034D,291721,311854,293750,291750,4,297268.75
E01003193,Lewisham 029A,384070,436875,409715,419219,4,412469.75
E01003194,Lewisham 029B,350445,378400,422692,375250,1,1526787
E01003195,Lewisham 029C,384323,403050,468429,482885,3,579562.3333
E01003196,Lewisham 029D,350892,351100,343000,348933,4,348481.25
E01003197,Lewisham 029E,314682,314727,316000,347167,4,323144
E01003198,Lewisham 009A,682971,740969,731844,773947,4,732432.75
E01003199,Lewisham 007A,499900,479222,471745,561586,4,503113.25
E01003200,Lewisham 009B,1184286,1087167,849300,826958,4,986927.75
E01003201,Lewisham 007B,453182,547273,543462,686538,4,557613.75
E01003202,Lewisham 009C,560500,586146,562714,564481,4,568460.25
E01003203,Lewisham 009D,340871,359168,349865,355696,4,351400
E01003204,Lewisham 007C,732725,780133,479768,467083,4,614927.25
E01003205,Lewisham 007D,386321,418625,420951,398137,4,406008.5
E01003206,Lewisham 007E,585890,590589,643644,648111,4,617058.5
E01003207,Lewisham 005A,381160,376000,398262,412474,4,391974
E01003209,Lewisham 005B,454912,438471,437267,410958,4,435402
E01003210,Lewisham 005C,428895,429495,469534,511332,4,459814
E01003211,Lewisham 008B,491760,473782,415290,418267,4,449774.75
E01003212,Lewisham 005D,560525,558550,604958,624837,4,587217.5
E01003213,Lewisham 008C,701035,693543,755939,701186,4,712925.75
E01003214,Lewisham 008D,455218,556842,548750,590714,4,537881
E01003215,Lewisham 005E,426662,434633,486438,495462,4,460798.75
E01003216,Lewisham 025A,568900,513966,551799,525726,4,540097.75
E01003217,Lewisham 022A,472790,472172,475421,486408,4,476697.75
E01003218,Lewisham 022B,492500,507773,546192,563300,4,527441.25
E01003219,Lewisham 025B,417911,406911,444558,472250,4,435407.5
E01003220,Lewisham 022C,505557,449341,451233,378822,4,446238.25
E01003221,Lewisham 025C,473079,473094,449737,458424,4,463583.5
E01003222,Lewisham 022D,465548,444298,437118,440368,4,446833
E01003223,Lewisham 025D,417500,479375,530139,595139,4,505538.25
E01003224,Lewisham 022E,462253,518406,530673,499701,4,502758.25
E01003225,Lewisham 015A,613818,630294,623706,617060,4,621219.5
E01003226,Lewisham 019A,522085,562625,580778,557318,4,555701.5
E01003227,Lewisham 019B,585959,627205,664109,611057,4,622082.5
E01003228,Lewisham 019C,557229,575289,585201,578460,4,574044.75
E01003229,Lewisham 019D,404951,406163,411944,447079,4,417534.25
E01003230,Lewisham 019E,428083,434476,425794,439882,4,432058.75
E01003231,Lewisham 015B,504335,528228,478536,443031,2,977065
E01003232,Lewisham 015C,577600,560715,581324,591431,4,577767.5
E01003233,Lewisham 015D,548266,520805,547840,531452,4,537090.75
E01003235,Lewisham 038A,384348,423694,382708,387321,4,394517.75
E01003236,Lewisham 037A,339306,339656,347955,338864,4,341445.25
E01003237,Lewisham 037B,359073,360731,378133,369917,4,366963.5
E01003238,Lewisham 037C,299193,300100,297022,305631,4,300486.5
E01003239,Lewisham 037D,316570,313306,310729,331129,4,317933.5
E01003240,Lewisham 038B,331594,326648,322600,322079,4,325730.25
E01003241,Lewisham 038C,392750,395559,389964,392667,4,392735
E01003243,Lewisham 038D,298117,305952,312833,298750,4,303913
E01003244,Lewisham 001A,273750,268500,,,4,135562.5
E01003245,Lewisham 001B,210100,187786,199500,214375,4,202940.25
E01003246,Lewisham 002A,320227,328286,336958,337350,4,330705.25
E01003247,Lewisham 001C,357910,394540,382283,429700,4,391108.25
E01003248,Lewisham 002B,281972,258958,329393,338844,4,302291.75
E01003249,Lewisham 001D,408944,363438,355938,310472,4,359698
E01003250,Lewisham 001E,466078,515262,520405,529367,4,507778
E01003251,Lewisham 002C,270764,273794,260050,,4,201152
E01003252,Lewisham 002D,,,,323200,4,80800
E01003253,Lewisham 002E,537313,572416,520645,631469,4,565460.75
E01003254,Lewisham 021A,628553,640761,700182,718262,4,671939.5
E01003255,Lewisham 021B,416550,417567,446390,412739,4,423311.5
E01003256,Lewisham 028A,449914,430663,442567,413387,4,434132.75
E01003257,Lewisham 028B,494632,525766,538225,567979,4,531650.5
E01003258,Lewisham 028C,321136,318611,351667,337624,4,332259.5
E01003259,Lewisham 028D,398581,486424,552248,559750,4,499250.75
E01003260,Lewisham 021C,631847,544743,578786,628971,4,596086.75
E01003261,Lewisham 021D,640362,632483,705625,700656,4,669781.5
E01003262,Lewisham 021E,458895,472588,560833,641737,4,533513.25
E01003263,Lewisham 023A,376710,362816,371167,380214,4,372726.75
E01003264,Lewisham 031A,324872,335719,322397,303350,4,321584.5
E01003265,Lewisham 031B,293585,280132,279775,271409,4,281225.25
E01003266,Lewisham 031C,285656,301467,312000,309667,4,302197.5
E01003267,Lewisham 031D,326104,333167,325674,334621,4,329891.5
E01003268,Lewisham 023B,417168,392268,365306,354554,4,382324
E01003269,Lewisham 023C,436656,446972,475059,438584,4,449317.75
E01003270,Lewisham 023D,358817,355250,389931,393044,4,374260.5
E01003271,Lewisham 023E,484735,479386,493354,490481,4,486989
E01003272,Lewisham 014A,526573,523824,521922,545256,4,529393.75
E01003273,Lewisham 011A,576100,600885,610750,634423,4,605539.5
E01003274,Lewisham 014B,458516,448208,500726,504780,4,478057.5
E01003275,Lewisham 014C,353125,337500,371583,370731,4,358234.75
E01003276,Lewisham 014D,563100,521250,547000,573900,4,551312.5
E01003277,Lewisham 011B,691300,654300,625395,676881,4,661969
E01003278,Lewisham 011C,493898,475321,466780,456777,4,473194
E01003279,Lewisham 011D,557664,558333,598088,614036,4,582030.25
E01003280,Lewisham 016A,482500,490906,473688,449971,4,474266.25
E01003281,Lewisham 016B,500379,525969,592853,564932,4,546033.25
E01003282,Lewisham 013A,474327,477411,478841,492271,4,480712.5
E01003283,Lewisham 013B,600698,670832,720071,693682,4,671320.75
E01003284,Lewisham 013C,544307,533957,500868,506194,4,521331.5
E01003285,Lewisham 016C,342048,349639,380684,452357,4,381182
E01003286,Lewisham 013D,432000,448333,495571,482200,4,464526
E01003287,Lewisham 016D,672978,739141,716141,679379,4,701909.75
E01003288,Lewisham 012A,300833,301812,308713,335910,4,311817
E01003290,Lewisham 012C,325540,323761,312439,381119,0,#DIV/0!
E01003291,Lewisham 012D,485450,367556,370400,361583,4,396247.25
E01003292,Lewisham 017A,498365,499703,525391,515464,4,509730.75
E01003293,Lewisham 017B,451613,443207,433577,419107,4,436876
E01003295,Lewisham 017D,479547,480964,493139,460500,4,478537.5
E01003296,Lewisham 012E,347211,353086,354173,387871,4,360585.25
E01003297,Lewisham 003A,250819,241147,242367,244583,4,244729
E01003298,Lewisham 039A,,,282249,,4,70562.25
E01003299,Lewisham 003B,598083,570250,569167,,4,434375
E01003300,Lewisham 039B,437429,478500,493889,443000,4,463204.5
E01003301,Lewisham 003C,364833,346376,372560,408891,4,373165
E01003302,Lewisham 003D,325036,336730,356405,390708,4,352219.75
E01003303,Lewisham 039C,397227,383167,365056,378188,4,380909.5
E01003304,Lewisham 039D,349472,363409,349514,347500,4,352473.75
E01003305,Lewisham 003E,401972,367583,396405,370476,4,384109
E01003307,Lewisham 024A,494074,534500,542242,571021,4,535459.25
E01003308,Lewisham 024B,501147,535765,527176,532370,4,524114.5
E01003309,Lewisham 027A,388083,514786,527250,567583,4,499425.5
E01003310,Lewisham 027B,379793,396586,420270,432531,3,543060
E01003311,Lewisham 027C,653434,653571,698838,708515,4,678589.5
E01003312,Lewisham 027D,428792,438500,473050,466279,4,451655.25
E01003313,Lewisham 027E,449049,442361,411867,407622,4,427724.75
E01003314,Lewisham 024C,463477,458276,492544,505917,4,480053.5
E01003315,Lewisham 024D,461055,465789,516667,541853,4,496341
E01003316,Lewisham 024E,596945,598860,573369,575088,4,586065.5
E01003317,Lewisham 020A,383535,435984,446344,447627,4,428372.5
E01003318,Lewisham 020B,385772,381989,262907,279844,4,327628
E01003319,Lewisham 018A,335107,315100,332089,325503,4,326949.75
E01003320,Lewisham 018B,393482,404442,401000,400517,4,399860.25
E01003321,Lewisham 020C,376079,405167,431432,454283,4,416740.25
E01003322,Lewisham 020D,470078,484083,479569,471458,4,476297
E01003323,Lewisham 018C,406241,398222,427640,411886,4,410997.25
E01003324,Lewisham 020E,380187,370170,438765,444498,4,408405
E01003325,Lewisham 018D,358139,354762,366263,372783,4,362986.75
E01003326,Lewisham 035A,518005,492635,488790,467120,4,491637.5
E01003327,Lewisham 035B,538573,582162,600070,621879,4,585671
E01003328,Lewisham 035C,430628,429712,454118,528132,4,460647.5
E01003329,Lewisham 033A,471027,487345,517537,552738,4,507161.75
E01003330,Lewisham 033B,518205,497655,665393,734000,4,603813.25
E01003331,Lewisham 033C,389458,370750,348031,339861,4,362025
E01003332,Lewisham 033D,395684,378442,416837,428580,3,539847.6667
E01003333,Lewisham 035D,407167,425152,429364,431719,4,423350.5
E01003334,Lewisham 033E,402719,422844,435313,435947,4,424205.75
E01003335,Lewisham 035E,,,637000,568286,4,301321.5
E01003336,Lewisham 010A,385333,372389,382875,408563,4,387290
